slot_number,month,days_active,hold,denomination,location,coin_in
44,1,28,8.51,.25,"T",79856.05
44,2,31,8.51,.25,"T",158225.6
44,3,30,8.51,.25,"C",122776.1
44,4,31,8.51,.25,"C",127849.6
44,5,30,8.51,.25,"C",158777.9
44,6,31,8.51,.25,"C",83839.6
44,7,31,8.51,.25,"C",106181
44,8,30,8.51,.25,"C",185963.6
44,9,23,8.51,.25,"C",53319.62
44,10,30,8.51,.25,"C",214368.4
44,11,31,8.51,.25,"C",67908.34
44,12,31,8.51,.25,"C",212373.7
44,13,29,8.51,.25,"C",123025.9
44,14,31,8.51,.25,"C",202558.8
44,15,30,8.51,.25,"C",139106.9
44,16,31,8.51,.25,"C",214750.3
45,1,28,7.56,.25,"T",98452.38
45,2,31,7.56,.25,"T",99867.73
45,3,30,9.82,.25,"C",153179.7
45,4,31,9.82,.25,"C",155717.9
45,5,30,7.56,.25,"C",90423.28
45,6,26,9.82,.25,"C",232110.5
45,7,31,9.82,.25,"C",228467.4
45,8,30,9.82,.25,"C",354109
45,9,23,7.56,.25,"C",60145.5
45,10,30,7.56,.25,"C",105634.9
45,11,31,9.82,.25,"C",298146.7
45,12,31,7.56,.25,"C",92089.95
45,13,29,9.82,.25,"C",273813.7
45,14,31,7.56,.25,"C",115793.6
45,15,30,7.56,.25,"C",53280.42
45,16,31,7.56,.25,"C",94298.95
46,1,26,7.56,.25,"T",85595.24
46,2,31,5.62,.25,"T",140751.8
46,3,30,9.82,.25,"C",255346.2
46,4,31,9.82,.25,"C",46547.86
46,5,30,7.56,.25,"C",147010.6
46,6,26,9.82,.25,"C",137904.8
46,7,31,9.82,.25,"C",120040.7
46,8,30,9.82,.25,"C",202831
46,9,23,7.56,.25,"C",67923.28
46,10,30,7.56,.25,"C",109537
46,11,31,9.82,.25,"C",55142.57
46,12,31,7.56,.25,"C",105396.8
46,13,29,9.82,.25,"C",169839.6
46,14,31,7.56,.25,"C",149447.8
46,15,30,7.56,.25,"C",17638.89
46,16,31,7.56,.25,"C",114874.3
47,1,26,7.93,.25,"T",96948.3
47,2,31,5.53,.25,"T",135239.6
47,3,30,9.82,.25,"C",108688.9
47,4,31,9.82,.25,"C",149684.3
47,5,30,7.93,.25,"C",49546.03
47,6,26,9.82,.25,"C",103760.2
47,7,31,9.82,.25,"C",75361.51
47,8,30,9.82,.25,"C",144992.4
47,9,23,7.93,.25,"C",61235.82
47,10,30,7.93,.25,"C",54363.18
47,11,31,9.82,.25,"C",201283.1
47,12,31,7.93,.25,"C",54842.37
47,13,29,9.82,.25,"C",152281.1
47,14,31,7.93,.25,"C",46749.69
47,15,30,7.93,.25,"C",61475.41
47,16,31,7.93,.25,"C",33735.81
48,1,28,7.93,.25,"T",30706.18
48,2,31,7.93,.25,"T",97919.3
48,3,30,9.82,.25,"C",231685.3
48,4,31,9.82,.25,"C",264511.2
48,5,30,7.93,.25,"C",42033.42
48,6,26,9.82,.25,"C",176662.4
48,7,31,9.82,.25,"C",101130.4
48,8,30,9.82,.25,"C",267800.4
48,9,23,7.93,.25,"C",36046.66
48,10,30,7.93,.25,"C",110138.7
48,11,31,9.82,.25,"C",202128.3
48,12,31,7.93,.25,"C",151702.4
48,13,29,9.82,.25,"C",201466.4
48,14,31,7.93,.25,"C",111831.7
48,15,30,7.93,.25,"C",84675.29
48,16,31,7.93,.25,"C",107178.4
49,1,26,10.23,.25,"L",155019.6
49,2,31,7.25,.25,"L",123934.5
49,3,30,10.23,.25,"L",86947.7
49,4,31,10.23,.25,"L",70515.64
49,5,30,10.23,.25,"L",159095.8
49,6,31,10.23,.25,"L",119719
49,7,31,10.23,.25,"L",28868.53
49,8,30,10.23,.25,"L",43103.62
49,9,31,10.23,.25,"L",139736.1
49,10,30,10.23,.25,"L",179007.8
49,11,31,10.23,.25,"L",78132.95
49,12,31,10.23,.25,"L",143357.8
49,13,29,10.23,.25,"L",66813.3
49,14,31,10.23,.25,"L",94310.85
49,15,30,10.23,.25,"L",85439.88
49,16,31,10.23,.25,"L",164186.2
50,1,28,12.63,.25,"L",21456.85
50,2,31,12.63,.25,"L",24188.44
50,3,30,12.45,.25,"L",33253.01
50,4,31,12.45,.25,"L",28152.61
50,5,30,12.63,.25,"L",316.7062
50,6,31,12.45,.25,"L",44497.99
50,7,31,12.45,.25,"L",40160.64
50,8,30,12.45,.25,"L",44176.71
50,9,31,12.63,.25,"L",16310.37
50,10,30,12.63,.25,"L",20467.14
50,11,31,12.45,.25,"L",49558.23
50,12,31,12.63,.25,"L",7719.715
50,13,29,12.45,.25,"L",42851.41
50,14,31,12.63,.25,"L",15479.02
50,15,30,12.45,.25,"L",28393.57
50,16,15,12.45,.25,"L",5702.812
51,1,28,9.97,.25,"L",35035.11
51,2,31,9.97,.25,"L",22276.83
51,3,30,9.97,.25,"L",33420.26
51,4,31,9.97,.25,"L",53510.53
51,5,30,9.97,.25,"L",61053.16
51,7,31,9.97,.25,"L",72878.63
51,8,30,9.97,.25,"L",68279.84
51,9,31,9.97,.25,"L",27432.3
51,10,30,9.97,.25,"L",85536.61
51,11,31,9.97,.25,"L",107482.4
51,12,31,9.97,.25,"L",74784.35
51,13,29,9.97,.25,"L",16218.66
51,14,31,9.97,.25,"L",74393.18
51,15,30,9.97,.25,"L",64714.14
51,16,31,9.97,.25,"L",3761.284
52,1,28,12.45,.25,"L",22929.72
52,2,31,12.45,.25,"L",41566.27
52,3,30,12.45,.25,"L",43574.3
52,4,31,12.45,.25,"L",39558.23
52,5,30,12.45,.25,"L",45060.24
52,6,31,12.45,.25,"L",59879.52
52,7,31,12.45,.25,"L",36425.7
52,8,30,12.45,.25,"L",50240.96
52,9,31,12.45,.25,"L",50642.57
52,10,30,12.45,.25,"L",61204.82
52,11,31,12.45,.25,"L",43493.98
52,12,31,12.45,.25,"L",50682.73
52,13,29,12.45,.25,"L",57951.81
52,14,31,12.45,.25,"L",79839.36
52,15,30,12.45,.25,"L",46706.83
52,16,31,12.45,.25,"L",52249
53,1,28,12.49,.25,"L",35788.63
53,2,31,12.49,.25,"L",10688.55
53,4,31,12.49,.25,"L",40632.51
53,5,30,12.49,.25,"L",27662.13
53,6,31,12.49,.25,"L",18534.83
53,7,31,12.49,.25,"L",33362.69
53,8,30,12.49,.25,"L",16148.92
53,9,31,12.49,.25,"L",32682.15
53,10,30,12.49,.25,"L",45516.41
53,11,31,12.49,.25,"L",34803.84
53,12,31,12.49,.25,"L",44051.24
53,14,31,12.49,.25,"L",27822.26
53,15,30,12.49,.25,"L",13306.65
54,1,28,12.49,.25,"L",25732.59
54,2,31,12.49,.25,"L",31585.27
54,3,30,12.45,.25,"L",42851.41
54,4,31,12.45,.25,"L",42409.64
54,5,30,12.49,.25,"L",11849.48
54,6,31,12.45,.25,"L",32048.19
54,7,31,12.45,.25,"L",31285.14
54,8,30,12.45,.25,"L",70160.64
54,9,31,12.49,.25,"L",50960.77
54,10,30,12.49,.25,"L",9887.91
54,11,31,12.45,.25,"L",64698.8
54,12,31,12.49,.25,"L",49615.7
54,13,29,12.45,.25,"L",43333.34
54,14,31,12.49,.25,"L",52361.89
54,15,30,12.45,.25,"L",60963.86
54,16,15,12.45,.25,"L",15140.56
55,1,28,12.43,.25,"L",56564.76
55,2,31,12.43,.25,"L",57739.34
55,3,30,12.45,.25,"L",50682.73
55,4,31,12.45,.25,"L",44738.96
55,5,30,12.43,.25,"L",52735.32
55,6,31,12.45,.25,"L",52253.01
55,7,31,12.45,.25,"L",15582.33
55,8,30,12.45,.25,"L",30562.25
55,10,30,12.43,.25,"L",34883.35
55,11,31,12.45,.25,"L",45220.88
55,12,31,12.43,.25,"L",47980.69
55,13,29,12.45,.25,"L",52048.2
55,14,31,12.43,.25,"L",49533.39
55,15,30,12.45,.25,"L",54337.35
55,16,15,12.45,.25,"L",16184.74
56,1,28,12.45,.25,"L",47991.97
56,2,31,12.45,.25,"L",44337.35
56,3,30,12.45,.25,"L",63373.5
56,4,31,12.45,.25,"L",25421.69
56,5,30,12.45,.25,"L",21767.07
56,6,31,12.45,.25,"L",30963.86
56,7,31,12.45,.25,"L",17630.52
56,8,30,12.45,.25,"L",48353.41
56,9,31,12.45,.25,"L",12449.8
56,10,30,12.45,.25,"L",27751
56,11,31,12.45,.25,"L",47309.24
56,12,31,12.45,.25,"L",33574.3
56,13,29,12.45,.25,"L",66465.87
56,14,31,12.45,.25,"L",46425.7
56,15,30,12.45,.25,"L",65542.17
56,16,31,12.45,.25,"L",51044.18
57,1,28,12.63,.25,"L",17062.55
57,2,31,12.63,.25,"L",44972.29
57,3,30,12.63,.25,"L",49802.06
57,4,31,12.63,.25,"L",36579.57
57,5,30,12.63,.25,"L",44972.29
57,6,31,12.63,.25,"L",40696.75
57,7,31,12.63,.25,"L",30285.04
57,8,30,12.63,.25,"L",44259.7
57,9,31,12.63,.25,"L",17854.31
57,10,30,12.63,.25,"L",27078.38
57,11,31,12.63,.25,"L",36262.87
57,12,31,12.63,.25,"L",7403.009
57,13,29,12.63,.25,"L",45486.93
57,14,31,12.63,.25,"L",39667.46
57,15,30,12.63,.25,"L",38677.75
57,16,31,12.63,.25,"L",47822.64
58,1,28,12.43,.25,"L",40901.04
58,2,31,12.43,.25,"L",33748.99
58,3,30,12.43,.25,"L",30844.73
58,4,31,12.43,.25,"L",56508.45
58,5,30,12.43,.25,"L",31238.94
58,6,31,12.43,.25,"L",21126.31
58,7,31,12.43,.25,"L",5076.428
58,8,30,12.43,.25,"L",52091.71
58,9,31,12.43,.25,"L",14086.89
58,10,30,12.43,.25,"L",60410.3
58,11,31,12.43,.25,"L",50937.25
58,12,31,12.43,.25,"L",27972.65
58,13,29,12.43,.25,"L",69485.12
58,14,31,12.43,.25,"L",51609.01
58,15,30,12.43,.25,"L",48664.52
58,16,31,12.43,.25,"L",68334.67
59,1,28,9.97,.25,"L",68495.48
59,3,30,9.97,.25,"L",75586.76
59,4,31,9.97,.25,"L",24202.61
59,5,30,9.97,.25,"L",34363.09
59,6,31,9.97,.25,"L",44413.24
59,7,31,9.97,.25,"L",34413.24
59,8,30,9.97,.25,"L",87861.08
59,9,31,9.97,.25,"L",92828.48
59,10,30,9.97,.25,"L",55506.52
59,11,31,9.97,.25,"L",22617.85
59,12,31,9.97,.25,"L",85205.62
59,13,29,9.97,.25,"L",94513.54
59,14,31,9.97,.25,"L",98375.13
59,15,30,9.97,.25,"L",40732.2
59,16,31,9.97,.25,"L",53701.1
60,1,28,12.49,.25,"L",24459.57
60,2,31,12.49,.25,"L",44155.32
60,3,30,12.49,.25,"L",47598.08
60,5,30,12.49,.25,"L",29263.41
60,6,31,12.49,.25,"L",15652.52
60,7,31,12.49,.25,"L",43154.52
60,8,30,12.49,.25,"L",48038.43
60,10,30,12.49,.25,"L",31104.88
60,11,31,12.49,.25,"L",43074.46
60,12,31,12.49,.25,"L",48879.11
60,13,29,12.49,.25,"L",41363.09
60,14,31,12.49,.25,"L",59087.27
60,15,30,12.49,.25,"L",12930.34
60,16,31,12.49,.25,"L",59039.23
61,1,28,12.43,.25,"L",58318.58
61,2,31,12.43,.25,"L",88487.53
61,3,30,12.43,.25,"L",85631.53
61,4,31,12.43,.25,"L",57894.21
61,5,30,12.43,.25,"L",27835.88
61,6,31,12.43,.25,"L",71641.19
61,7,31,12.43,.25,"L",66950.92
61,8,30,12.43,.25,"L",68925.98
61,9,31,12.43,.25,"L",49026.55
61,10,30,12.43,.25,"L",77932.42
61,11,31,12.43,.25,"L",68734.91
61,12,31,12.43,.25,"L",91222.84
61,13,29,12.43,.25,"L",26142.4
61,14,31,12.43,.25,"L",58390.99
61,15,30,12.43,.25,"L",61544.65
61,16,31,12.43,.25,"L",47465.81
62,1,28,12.63,.25,"L",32264.45
62,2,31,12.63,.25,"L",41488.52
62,3,30,12.63,.25,"L",20308.79
62,4,31,12.63,.25,"L",44853.52
62,5,30,12.63,.25,"L",41369.75
62,6,31,12.63,.25,"L",29770.39
62,7,31,12.63,.25,"L",43428.34
62,8,30,12.63,.25,"L",79414.09
62,9,31,12.63,.25,"L",17695.96
62,10,30,12.63,.25,"L",20546.32
62,11,31,12.63,.25,"L",58749.01
62,12,31,12.63,.25,"L",43705.46
62,13,29,12.63,.25,"L",37490.1
62,14,31,12.63,.25,"L",21536.03
62,15,30,12.63,.25,"L",58392.71
62,16,31,12.63,.25,"L",76642.91
63,1,28,12.48,.25,"L",56570.52
63,2,31,12.48,.25,"L",53938.3
63,3,30,12.48,.25,"L",57614.18
63,4,31,12.48,.25,"L",36778.85
63,5,30,12.48,.25,"L",24839.74
63,6,31,12.48,.25,"L",26282.05
63,7,31,12.48,.25,"L",58133.02
63,8,30,14.98,.25,"L",42423.23
63,9,31,12.48,.25,"L",57812.5
63,10,30,12.48,.25,"L",1802.885
63,11,31,14.98,.25,"L",53771.7
63,12,31,12.48,.25,"L",47716.35
63,13,22,14.98,.25,"L",17790.39
63,14,31,12.48,.25,"L",52844.55
63,15,30,12.48,.25,"L",58012.82
63,16,31,12.48,.25,"L",16306.09
64,1,28,12.49,.25,"L",25686.55
64,2,31,12.49,.25,"L",108486.8
64,3,30,12.49,.25,"L",13132.51
64,4,31,12.49,.25,"L",41967.57
64,5,30,12.49,.25,"L",71631.3
64,7,31,12.49,.25,"L",95872.7
64,8,30,12.49,.25,"L",2105.685
64,9,31,12.49,.25,"L",96907.53
64,10,30,12.49,.25,"L",66721.38
64,11,31,12.49,.25,"L",65240.19
64,12,31,12.49,.25,"L",54729.79
64,13,29,12.49,.25,"L",93867.09
64,14,31,12.49,.25,"L",23997.2
64,15,30,12.49,.25,"L",50912.73
64,16,31,12.49,.25,"L",84989.99
65,1,28,12.49,.25,"L",37590.07
65,2,31,12.49,.25,"L",21313.05
65,3,30,12.45,.25,"L",26827.31
65,4,31,12.45,.25,"L",34698.8
65,5,30,12.49,.25,"L",6277.022
65,6,31,12.45,.25,"L",36104.42
65,7,31,12.45,.25,"L",29959.84
65,8,30,12.45,.25,"L",33574.3
65,9,31,12.49,.25,"L",21417.13
65,10,30,12.49,.25,"L",28582.87
65,11,31,12.45,.25,"L",33734.94
65,12,31,12.49,.25,"L",26501.2
65,13,29,12.45,.25,"L",32811.25
65,14,31,12.49,.25,"L",15524.42
65,15,30,12.45,.25,"L",58514.06
65,16,15,12.45,.25,"L",21767.07
66,1,28,12.49,.25,"L",80222.18
66,2,31,12.49,.25,"L",39659.73
66,4,31,12.49,.25,"L",22225.78
66,5,30,12.49,.25,"L",28504.8
66,6,31,12.49,.25,"L",94037.23
66,7,31,12.49,.25,"L",11479.18
66,8,30,12.49,.25,"L",72792.23
66,10,30,12.49,.25,"L",92355.88
66,11,31,12.49,.25,"L",15828.66
66,13,29,12.49,.25,"L",77550.04
66,14,31,12.49,.25,"L",77043.63
66,15,30,12.49,.25,"L",47846.28
66,16,31,12.49,.25,"L",72301.84
67,1,28,12.48,.25,"L",33573.72
67,2,31,12.48,.25,"L",13381.41
67,3,30,12.51,.25,"L",55931.25
67,4,31,12.51,.25,"L",13245.4
67,5,30,12.48,.25,"L",36017.63
67,6,31,12.51,.25,"L",30983.21
67,7,31,12.51,.25,"L",47881.7
67,8,30,12.51,.25,"L",60671.46
67,9,31,12.48,.25,"L",9855.77
67,10,30,12.48,.25,"L",29487.18
67,11,31,12.51,.25,"L",34244.61
67,12,31,12.48,.25,"L",58814.11
67,13,29,12.51,.25,"L",52517.98
67,14,31,12.48,.25,"L",2884.615
67,15,30,12.51,.25,"L",55411.67
67,16,15,12.51,.25,"L",24340.53
68,1,28,12.49,.25,"L",57686.15
68,2,31,12.49,.25,"L",48674.94
68,3,30,12.49,.25,"L",56144.92
68,4,31,12.49,.25,"L",63530.82
68,5,30,12.49,.25,"L",25132.11
68,6,31,12.49,.25,"L",56158.93
68,7,31,12.49,.25,"L",30748.6
68,8,30,12.49,.25,"L",66993.59
68,9,31,12.49,.25,"L",41531.23
68,10,30,12.49,.25,"L",40234.19
68,11,31,12.49,.25,"L",56607.29
68,12,31,12.49,.25,"L",27660.13
68,13,29,12.49,.25,"L",37423.94
68,14,31,12.49,.25,"L",29147.32
68,15,30,12.49,.25,"L",34247.4
68,16,31,12.49,.25,"L",37784.23
69,1,28,10.01,.25,"L",68631.37
69,2,31,10.01,.25,"L",59065.93
69,3,30,10.01,.25,"L",60789.21
69,4,31,10.01,.25,"L",67519.98
69,5,30,10.01,.25,"L",55494.5
69,6,31,10.01,.25,"L",61071.43
69,7,31,10.01,.25,"L",27572.43
69,8,30,10.01,.25,"L",70049.95
69,9,31,10.01,.25,"L",64335.66
69,10,30,10.01,.25,"L",64885.11
69,11,31,10.01,.25,"L",68231.77
69,12,31,10.01,.25,"L",59740.26
69,13,29,10.01,.25,"L",49250.75
69,14,31,10.01,.25,"L",55644.36
69,15,30,10.01,.25,"L",81718.28
69,16,31,10.01,.25,"L",78371.63
70,1,28,12.49,.25,"L",63050.44
70,2,31,12.49,.25,"L",39511.61
70,3,30,12.49,.25,"L",59767.82
70,4,31,12.49,.25,"L",17574.06
70,5,30,12.49,.25,"L",11369.1
70,6,31,12.49,.25,"L",74609.69
70,8,30,12.49,.25,"L",54403.52
70,9,31,12.49,.25,"L",15292.23
70,10,30,12.49,.25,"L",14571.66
70,11,31,12.49,.25,"L",24651.72
70,12,31,12.49,.25,"L",8887.109
70,13,29,12.49,.25,"L",37790.23
70,15,30,12.49,.25,"L",63851.08
70,16,31,12.49,.25,"L",26220.98
71,1,28,12.49,.25,"L",18082.47
71,2,31,12.49,.25,"L",28422.74
71,3,30,12.49,.25,"L",32626.1
71,4,31,12.49,.25,"L",36429.14
71,5,30,12.49,.25,"L",28582.87
71,6,31,12.49,.25,"L",47814.25
71,7,31,12.49,.25,"L",17485.99
71,8,30,12.49,.25,"L",15788.63
71,9,31,12.49,.25,"L",23819.06
71,10,30,12.49,.25,"L",41753.4
71,11,31,12.49,.25,"L",48476.78
71,12,31,12.49,.25,"L",10128.1
71,13,29,12.49,.25,"L",15668.54
71,14,31,12.49,.25,"L",4963.971
71,15,30,12.49,.25,"L",36309.05
71,16,31,12.49,.25,"L",36925.54
72,1,28,12.63,.25,"L",18171.02
72,2,31,12.63,.25,"L",26405.38
72,3,30,12.51,.25,"L",51998.4
72,4,31,12.51,.25,"L",49680.25
72,5,30,12.63,.25,"L",29809.98
72,6,31,12.51,.25,"L",70119.91
72,7,31,12.51,.25,"L",38289.37
72,8,30,12.51,.25,"L",66686.65
72,9,31,12.63,.25,"L",16033.25
72,10,30,12.63,.25,"L",27395.09
72,11,31,12.51,.25,"L",68721.02
72,12,31,12.63,.25,"L",22723.67
72,13,29,12.51,.25,"L",63269.38
72,14,31,12.63,.25,"L",29532.86
72,15,30,12.51,.25,"L",64588.33
72,16,15,12.51,.25,"L",14716.23
73,1,28,12.48,.25,"L",23237.18
73,2,31,12.48,.25,"L",25228.37
73,3,30,12.45,.25,"L",39718.88
73,4,31,12.45,.25,"L",24216.87
73,5,30,12.48,.25,"L",24399.04
73,6,31,12.45,.25,"L",25180.72
73,7,31,12.45,.25,"L",42249
73,8,30,12.45,.25,"L",41445.79
73,9,31,12.48,.25,"L",57892.63
73,10,30,12.48,.25,"L",24038.46
73,11,31,12.45,.25,"L",60562.25
73,12,31,12.48,.25,"L",30288.46
73,13,29,12.45,.25,"L",58273.09
73,14,31,12.48,.25,"L",18629.81
73,15,30,12.45,.25,"L",38755.02
73,16,15,12.45,.25,"L",21325.3
74,1,28,7.14,.25,"C",235644.3
74,2,31,7.14,.25,"C",32759.1
74,3,30,7.14,.25,"C",190822.8
74,4,31,7.14,.25,"C",178743
74,5,30,7.14,.25,"C",214411.8
74,6,31,7.14,.25,"C",55322.13
74,7,31,7.14,.25,"C",145504.2
74,8,30,7.14,.25,"C",177058.8
74,9,31,7.14,.25,"C",252857.1
74,10,30,7.14,.25,"C",144681.4
74,11,31,7.14,.25,"C",86001.4
74,12,31,7.14,.25,"C",208319.3
74,13,29,7.14,.25,"C",111908.3
74,14,31,7.14,.25,"C",249803.9
74,15,30,7.14,.25,"C",159019.6
74,16,31,7.14,.25,"C",78364.84
75,1,28,7.14,.25,"C",111715.7
75,2,31,7.14,.25,"C",84411.77
75,3,30,9.82,.25,"C",155448.1
75,4,31,9.82,.25,"C",36537.68
75,6,26,9.82,.25,"C",176761.7
75,7,31,9.82,.25,"C",105639
75,8,30,9.82,.25,"C",99348.27
75,9,31,7.14,.25,"C",124492.3
75,10,30,7.14,.25,"C",43585.43
75,11,31,9.82,.25,"C",58940.94
75,12,31,7.14,.25,"C",157398.5
75,13,29,9.82,.25,"C",100636.5
75,14,31,7.14,.25,"C",105836.8
75,15,30,7.14,.25,"C",155969.9
75,16,31,7.14,.25,"C",33039.21
76,1,28,7.56,.25,"Q",184117.1
76,2,31,7.56,.25,"Q",125634.9
76,3,30,7.56,.25,"Q",100499.3
76,4,14,7.56,.25,"Q",29365.08
76,5,30,7.56,.25,"Q",84037.7
76,6,31,7.56,.25,"Q",90935.84
76,7,31,7.56,.25,"Q",82251.98
76,8,30,7.56,.25,"Q",103379.6
76,9,31,7.56,.25,"Q",123941.8
76,10,30,7.56,.25,"Q",122999.3
76,11,31,7.56,.25,"Q",93396.16
76,12,31,7.56,.25,"Q",124295.6
76,13,29,7.56,.25,"Q",149328.7
76,14,31,7.56,.25,"Q",145423.3
76,15,30,7.56,.25,"Q",90198.41
76,16,31,7.56,.25,"Q",103482.1
77,1,28,7.56,.25,"Q",141031.8
77,2,31,7.56,.25,"Q",142989.4
77,3,30,7.56,.25,"Q",102791
77,4,14,7.56,.25,"Q",74417.99
77,5,30,7.56,.25,"Q",152847.2
77,6,31,7.56,.25,"Q",148680.6
77,7,31,7.56,.25,"Q",102225.5
77,8,30,7.56,.25,"Q",131646.8
77,9,31,7.56,.25,"Q",140026.5
77,10,30,7.56,.25,"Q",142374.3
77,11,31,7.56,.25,"Q",86987.44
77,12,31,7.56,.25,"Q",139695.8
77,13,29,7.56,.25,"Q",200489.4
77,14,31,7.56,.25,"Q",179659.4
77,15,30,7.56,.25,"Q",154004.6
77,16,31,7.56,.25,"Q",164315.5
78,1,28,7.93,.25,"Q",125409.8
78,2,31,7.93,.25,"Q",252121.7
78,3,30,9.83,.25,"Q",200844.4
78,4,31,9.83,.25,"Q",181678.5
78,5,30,7.93,.25,"Q",160201.8
78,6,12,9.83,.25,"Q",129145.5
78,7,31,9.83,.25,"Q",171426.8
78,8,30,9.83,.25,"Q",175913
78,9,31,7.93,.25,"Q",100230.1
78,10,30,7.93,.25,"Q",207263.6
78,11,31,9.83,.25,"Q",174631.2
78,12,31,7.93,.25,"Q",139533.4
78,13,29,9.83,.25,"Q",152708.5
78,14,31,7.93,.25,"Q",255116.7
78,15,30,7.93,.25,"Q",237112.2
78,16,31,7.93,.25,"Q",206443.9
79,1,28,7.93,.25,"Q",139445.1
79,2,31,7.93,.25,"Q",234325.4
79,3,30,9.83,.25,"Q",194560
79,4,31,9.83,.25,"Q",183886.1
79,5,30,7.93,.25,"Q",152024
79,6,12,9.83,.25,"Q",69374.37
79,7,31,9.83,.25,"Q",147978.1
79,8,30,9.83,.25,"Q",191869.3
79,9,31,7.93,.25,"Q",153212.5
79,10,30,7.93,.25,"Q",163575
79,11,31,9.83,.25,"Q",168133.3
79,12,31,7.93,.25,"Q",202645
79,13,29,9.83,.25,"Q",142970.5
79,14,31,7.93,.25,"Q",233786.3
79,15,30,7.93,.25,"Q",167872
79,16,31,7.93,.25,"Q",109246.5
80,1,26,8.51,.25,"C",220737.4
80,2,31,4.99,.25,"C",192510
80,3,30,8.51,.25,"C",203889.5
80,4,31,8.51,.25,"C",152691
80,5,30,8.51,.25,"C",179741.5
80,6,31,8.51,.25,"C",164829.6
80,7,31,8.51,.25,"C",172679.2
80,8,30,8.51,.25,"C",125769.7
80,9,31,8.51,.25,"C",209462.4
80,10,30,8.51,.25,"C",216803.8
80,11,31,8.51,.25,"C",139227.4
80,12,31,8.51,.25,"C",174042.3
80,13,29,8.51,.25,"C",155311.4
80,14,31,8.51,.25,"C",197112.2
80,15,30,8.51,.25,"C",203819
80,16,31,8.51,.25,"C",218460.6
81,1,28,8.51,.25,"C",266019.4
81,2,31,8.51,.25,"C",248096.3
81,3,30,8.51,.25,"C",234409.5
81,4,31,8.51,.25,"C",162303.2
81,5,30,8.51,.25,"C",341169.2
81,6,31,8.51,.25,"C",274042.3
81,7,31,8.51,.25,"C",161386.6
81,8,30,8.51,.25,"C",173401.9
81,9,31,8.51,.25,"C",301797.9
81,10,30,8.51,.25,"C",322453
81,11,31,8.51,.25,"C",247799.6
81,12,31,8.51,.25,"C",307414.8
81,13,29,8.51,.25,"C",251715.6
81,14,31,8.51,.25,"C",400802
81,15,30,8.51,.25,"C",242009.4
81,16,31,8.51,.25,"C",360176.3
82,1,28,12.43,.25,"C",65526.95
82,2,31,12.43,.25,"C",69889.38
82,3,30,12.43,.25,"C",46522.52
82,4,31,12.43,.25,"C",42622.69
82,5,30,12.43,.25,"C",81689.46
82,6,31,12.43,.25,"C",49507.24
82,7,31,12.43,.25,"C",37779.57
82,8,30,12.43,.25,"C",74915.52
82,9,31,12.43,.25,"C",49985.92
82,10,30,12.43,.25,"C",76200.72
82,11,31,12.43,.25,"C",79227.67
82,12,31,12.43,.25,"C",52910.3
82,13,29,12.43,.25,"C",69533.38
82,14,31,12.43,.25,"C",86253.02
82,15,30,12.43,.25,"C",50327.84
82,16,31,12.43,.25,"C",107592.5
83,1,28,14.98,.25,"C",93549.73
83,2,31,14.98,.25,"C",75150.2
83,3,30,14.98,.25,"C",47189.59
83,4,31,14.98,.25,"C",37890.52
83,5,30,14.98,.25,"C",43376.17
83,6,31,14.98,.25,"C",51134.85
83,7,31,14.98,.25,"C",60966.29
83,8,30,14.98,.25,"C",75881.18
83,9,31,14.98,.25,"C",75417.23
83,10,30,14.98,.25,"C",47376.5
83,11,31,14.98,.25,"C",50493.99
83,12,31,14.98,.25,"C",52953.94
83,13,29,14.98,.25,"C",89207.28
83,14,31,14.98,.25,"C",76889.19
83,15,30,14.98,.25,"C",37788.72
83,16,31,14.98,.25,"C",79245.66
84,1,28,12.43,.25,"C",18246.18
84,2,31,12.43,.25,"C",51047.87
84,3,30,12.45,.25,"C",39678.71
84,4,31,12.45,.25,"C",68423.7
84,5,30,12.43,.25,"C",49462.99
84,6,31,12.45,.25,"C",24052.21
84,7,31,12.45,.25,"C",54411.65
84,8,30,12.45,.25,"C",31485.94
84,9,31,12.43,.25,"C",51802.09
84,10,30,12.43,.25,"C",12035.4
84,11,31,12.45,.25,"C",66586.34
84,12,31,12.43,.25,"C",33911.91
84,13,29,12.45,.25,"C",64423.7
84,14,31,12.43,.25,"C",35671.76
84,15,30,12.45,.25,"C",36242.97
84,16,20,12.45,.25,"C",21829.32
85,1,28,12.43,.25,"C",36906.68
85,2,31,12.43,.25,"C",48871.68
85,3,30,12.45,.25,"C",49759.04
85,4,31,12.45,.25,"C",47176.71
85,5,30,12.43,.25,"C",46078.04
85,6,31,12.45,.25,"C",55544.18
85,7,31,12.45,.25,"C",43612.45
85,8,30,12.45,.25,"C",25863.46
85,9,31,12.43,.25,"C",36273.13
85,10,30,12.43,.25,"C",13652.45
85,11,31,12.45,.25,"C",48843.38
85,12,31,12.43,.25,"C",53356.8
85,13,29,12.45,.25,"C",55467.87
85,14,31,12.43,.25,"C",76892.59
85,15,30,12.45,.25,"C",59325.3
85,16,20,12.45,.25,"C",43036.14
86,1,28,14.98,.25,"C",33920.23
86,2,31,14.98,.25,"C",39083.78
86,3,30,12.51,.25,"C",70089.93
86,4,31,12.51,.25,"C",47098.32
86,5,30,14.98,.25,"C",16094.79
86,6,31,12.51,.25,"C",83762.98
86,7,31,12.51,.25,"C",54322.54
