"","listing_id","id_revs","date","reviewer_id","reviewer_name","comments"
"119",10437411,995811800784278016,"2023-10-05",47274549,"David","I had such an incredible stay at Matthew’s place! He gave clear check-in / check-out instructions, and was helpful and friendly. Page St. is one of my favorite locations in all of San Francisco. It is peaceful (right off the Panhandle park) but also very conveniently located right by great restaurants and shops on Divisidero. It was also very easy to get to my office downtown from here. For the price, I thought this was a great deal! Will absolutely be staying again."
"120",50623567,919703211267885568,"2023-06-22",382350142,"Huriol","We like 👍🏾 that place. Hope see ya again soon."
"121",845672328646605952,886283049407041920,"2023-05-07",4222577,"Gang","Very nice accomodations located in Lower Haight neighborhood. Very close to Muni stop as well. The host is very quick to respond to messages, and the place is very clean. Definitely would recommend the place!"
"122",813365936747862912,936298070439760768,"2023-07-15",213260839,"Sathien","We faced with difficulty to enter the house because William didn't send unlock code on time. I messaged to him but lately response. After that he came in and just clean the room, we're so up set. But all the stay made us feel highly comfortable, it feel @home with his services."
"123",1925206,960246482269492992,"2023-08-17",249227923,"Maxime","Nous avons bien profité de cet airbnb! C’était plus que sympathique et je recommande pour les petit groupe ou couple ! La vue est vraiment belle ."
"124",1931763,1023315346488341632,"2023-11-12",45678312,"Angela","This was the second time we stayed here. Great location, very walkable. The space was a described in the listing."
"125",41296966,867439664169730304,"2023-04-11",55279258,"Tiffany","Both Chris and the space were awesome. Would definitely book again!"
"126",862462062512902272,900818528527136768,"2023-05-27",20915558,"Swati","My parents had a wonderful stay at Katarina's place. She and Petyr were very helpful, friendly and communicative. They even gave me a ride to the local Whole Foods market as I bumped into them while they were making a run themselves. Really awesome place and great folks!"
"127",51048784,956681251264252032,"2023-08-12",182436541,"Sam","Really nice place! It’s well decorated and very comfortable. Jason was great and accommodated our check in and check out requests"
"128",14804950,965352993896640640,"2023-08-24",73647677,"Lee","Exactly what we needed. Was close to everything. Beautiful room and extremely clean. Would stay again!"
"129",18904,955967008235224064,"2023-08-11",138698150,"Alexander","Patrick's place is really as advertised -- a zen and peaceful place located in a neighborhood that had a really small community-feel. The public transportation options made it feel like every corner of the city was readily accessible, and I never felt unsafe. I highly recommend this place for any solo travelers or couples looking to make a getaway in a beautiful home."
"130",28696499,834138551615111552,"2023-02-24",425586248,"David","Great place to stay, everything you need for a stay in SF, close to bus stops, and muni to bring you anywhere in the city.  Rooms are very clean and cozy."
"131",5480795,964563846380454400,"2023-08-23",30188970,"Fred","Aibnb/motel très bien situé, central , tout peut se faire a pied dans un quartier vivant. Personnel très serviable. <br/>Parking sur place et gratuit."
"132",965590589397585920,995783257099482368,"2023-10-05",59250438,"Chi","This is a GEM! You will basically get an apartment with a living room, a bedroom with bath, a kitchen, and access to a nice backyard. The place is spacious for two people, and newly renovated. The hosts were also responsive and tried to accommodate our requests. Laundry can be done in the garage. Street parking is a bit tricky but you will be able to find some slots. Overall highly value for money, a great catch in the SF area."
"133",13128357,820461489336810880,"2023-02-05",90935341,"Alice","A quiet, safe, and beautiful home! I especially loved the view from the living room. Everything was clearly marked and the place was exactly as described."
"134",35642179,937800818579406720,"2023-07-17",54124251,"Windy","Super clean room!!! The staff was friendly and helpful. We were close enough to walk where we wanted to go. <br/>The only issue was the bed was really hard but that could just be my preference. <br/>Also, if street noise bothers you, ask for a room away from the street. It didn’t bother me but just a heads up to light sleepers."
"135",39799508,801632000215996416,"2023-01-10",319645251,"Steve","Great place with great services. A little small but makes it up with cleanliness and complimentary breakfast."
"136",46920923,971923032351679232,"2023-09-02",92228261,"Masaya","The house was very clean, and the host was very responsive. Thank you!"
"137",4678599,938502378353809280,"2023-07-18",8490759,"Ash","Coopers house is lovely and just as described. It has all the amenities you could want in a safe and friendly part of the city. Coffee and restaurants are close by but be prepared for some hills. We would happily stay again."
"138",45713504,997948454794676224,"2023-10-08",136514669,"Andy","We stayed in a wonderful sea-themed room with included private bathroom was perfect for our San Francisco getaway.  We liked that the bathroom had a nice ceiling window, and had lots of extra blankets for warmth, if needed. The little kitchen and outdoor area was also nice.  Joey was very communicative, so we knew what to expect. Thanks Joey!"
"139",617484890263976704,893585912466013952,"2023-05-17",249141915,"Aman","Great stay for the short time I was there. Nice to live in that area of SF, I've never gotten to before."
"140",908933039008249344,992167201044215296,"2023-09-30",36662132,"Brian","Anirudh’s place was great - exactly like described. Well-located, even if the surrounding neighborhood isn’t the best. Easily worked from home, great kitchen, great bathroom. No central AC which isn’t the best but was never too too stuffy. All around well worth the price and would stay again!"
"141",1665516,864619439246254208,"2023-04-07",318619216,"Isabelle","Bel endroit nous permettant de rayonner dans la ville"
"142",71645,810213311051573120,"2023-01-22",50913609,"Benjamin","Lovely place, easy in, easy out. Jeff is great. Thank you!"
"143",1098003,805163052240744320,"2023-01-15",43917963,"Regina","Like other reviewers stated, this is a very unique and beautiful place. We felt immersed in the San Francisco vibe from the moment we pulled up to the house. Thoroughly impressed with how well they made use of the space and the design aesthetics were remarkable. We each had our own area to relax and unwind. Walked to local eateries and public transit. Easy to get to other parts of the city. Made for a great birthday weekend for our group of five."
"144",2738331,947887285188315136,"2023-07-31",514531744,"Julia","Loved my stay here. Great location and very spacious unit. Recommend!!"
"145",795809792649628928,944349452550412032,"2023-07-26",441633522,"David","Great accommodations, would definitely return."
"146",35493951,897953647970254720,"2023-05-23",284122406,"Paty","Excelente trato y calidad en el servicio"
"147",43840297,983501684251909632,"2023-09-18",159528112,"Fabiola","Awesome place with great value for money"
"148",32389762,1012398077379566208,"2023-10-28",176864926,"Megan","We enjoyed our peaceful stay at Kaiye & Joyce's lovely place. It was clean, quiet and comfortable!"
